customer_id,name,email,phone,loyalty_program_id,created_at
931,Customer 931,cust931@example.com,1234567891,2,2055-01-06
932,Customer 932,cust932@example.com,1234567892,5,2023-02-28
933,Customer 933,cust933@example.com,1234567893,4,2020-08-28
934,Customer 934,cust934@example.com,1234567894,2,2023-11-23
935,Customer 935,cust935@example.com,1234567895,2,2020-11-21
936,Customer 936,cust936@example.com,1234567896,4,2023-06-15
937,Customer 937,cust937@example.com,1234567897,4,2021-03-03
938,Customer 938,cust938@example.com,1234567898,3,2020-02-06
939,Customer 939,cust939@example.com,1234567899,5,2020-06-16
940,Customer 940,cust940@example.com,1234567890,5,2021-02-18
941,Customer 941,cust941@example.com,1234567891,5,2065-02-24
942,Customer 942,cust942@example.com,1234567892,4,2022-01-21
943,Customer 943,cust943@example.com,1234567893,2,2020-03-25
944,Customer 944,cust944@example.com,1234567894,2,2022-05-12
945,Customer 945,cust945@example.com,1234567895,5,2020-02-02
946,Customer 946,cust946@example.com,1234567896,4,2038-08-07
947,Customer 947,cust947@example.com,1234567897,2,2023-07-27
948,Customer 948,cust948@example.com,1234567898,5,2023-07-18
949,Customer 949,cust949@example.com,1234567899,3,2023-05-19
950,Customer 950,cust950@example.com,1234567890,4,2021-07-01
951,Customer 951,cust951@example.com,1234567891,5,2022-02-14
952,Customer 952,cust952@example.com,1234567892,1,2051-07-19
953,Customer 953,cust953@example.com,1234567893,5,2023-09-03
954,Customer 954,cust954@example.com,1234567894,1,2023-11-02
955,Customer 955,cust955@example.com,1234567895,3,2021-10-05
956,Customer 956,cust956@example.com,1234567896,4,2020-06-19
957,Customer 957,cust957@example.com,1234567897,4,2075-01-03
958,Customer 958,cust958@example.com,1234567898,4,2021-05-26
959,Customer 959,cust959@example.com,1234567899,3,2022-05-12
960,Customer 960,cust960@example.com,1234567890,5,2022-10-23
961,Customer 961,cust961@example.com,1234567891,5,2020-03-29
962,Customer 962,cust962@example.com,1234567892,5,2021-12-17
963,Customer 963,cust963@example.com,1234567893,2,2021-11-13
964,Customer 964,cust964@example.com,1234567894,5,2023-04-16
965,Customer 965,cust965@example.com,1234567895,3,2023-11-14
966,Customer 966,cust966@example.com,1234567896,3,2022-03-24
967,Customer 967,cust967@example.com,1234567897,4,2021-09-18
968,Customer 968,cust968@example.com,1234567898,2,2082-04-27
969,Customer 969,cust969@example.com,1234567899,4,2020-02-18
970,Customer 970,cust970@example.com,1234567890,1,2020-09-23
971,Customer 971,cust971@example.com,1234567891,1,2022-05-01
972,Customer 972,cust972@example.com,1234567892,3,2022-02-01
973,Customer 973,cust973@example.com,1234567893,5,2022-01-02
974,Customer 974,cust974@example.com,1234567894,1,2021-06-12
975,Customer 975,cust975@example.com,1234567895,3,2022-08-24
976,Customer 976,cust976@example.com,1234567896,3,2021-08-18
977,Customer 977,cust977@example.com,1234567897,4,2022-11-30
978,Customer 978,cust978@example.com,1234567898,5,2046-00-17
979,Customer 979,cust979@example.com,1234567899,5,2022-04-28
980,Customer 980,cust980@example.com,1234567890,4,2023-09-15
981,Customer 981,cust981@example.com,1234567891,3,2020-12-05
982,Customer 982,cust982@example.com,1234567892,1,2022-02-04
983,Customer 983,cust983@example.com,1234567893,3,2072-00-18
984,Customer 984,cust984@example.com,1234567894,2,2022-07-07
985,Customer 985,cust985@example.com,1234567895,5,2020-04-29
986,Customer 986,cust986@example.com,1234567896,1,2020-04-22
987,Customer 987,cust987@example.com,1234567897,3,2020-03-22
988,Customer 988,cust988@example.com,1234567898,5,2021-06-29
989,Customer 989,cust989@example.com,1234567899,1,2023-10-27
990,Customer 990,cust990@example.com,1234567890,3,2022-11-07
991,Customer 991,cust991@example.com,1234567891,3,2021-03-17
992,Customer 992,cust992@example.com,1234567892,4,2049-08-15
993,Customer 993,cust993@example.com,1234567893,4,2020-08-28
994,Customer 994,cust994@example.com,1234567894,2,2023-07-20
995,Customer 995,cust995@example.com,1234567895,4,2022-01-08
996,Customer 996,cust996@example.com,1234567896,2,2023-02-03
997,Customer 997,cust997@example.com,1234567897,1,2020-02-28
998,Customer 998,cust998@example.com,1234567898,2,2069-05-13
999,Customer 999,cust999@example.com,1234567899,2,2020-08-18
1000,Customer 1000,cust1000@example.com,1234567890,2,2020-12-01
